name,sector_name,industry_name,country_id,country_name
Amgen,Healthcare and Pharmaceuticals,Biopharmaceuticals,151,United States
Amgen Inc.,Manufacturing,Pharmaceutical Manufacturing,151,United States
Amica Mutual,Insurance,Property Insurance,151,United States
Amneal Pharmaceuticals,Healthcare and Pharmaceuticals,Generic Drugs,151,United States
Amoeba Culture,Media and Entertainment,Talent Agencies,104,South Korea
Amphastar Pharmaceuticals,Healthcare and Pharmaceuticals,Generic Drugs,151,United States
Amplitude,Technology,Data Analytics,151,United States
Amrop,Professional Services,Executive Search,117,Belgium
Amsoil Inc.,Chemicals,Lubricants & Greases,151,United States
Amtrak,Travel and Tourism,Railway Operators,151,United States
Amtrak,Transportation and Logistics,Rail Passenger Transport,151,United States
Amul (GCMMF),Food and Beverage,Dairy Products,81,India
Amul (GCMMF),Agriculture,Dairy Farming,81,India
Amul (GCMMF),Agriculture,Agricultural Cooperatives,81,India
Amundi,Banking & Financial Services,Asset Management,118,France
Amway,Manufacturing,Consumer Goods,151,United States
Amway Nutrilite,Food and Beverage,Health & Functional Foods,151,United States
Amwell,Healthcare and Pharmaceuticals,Telehealth,151,United States
Amy's Kitchen,Agriculture,Organic Farming,151,United States
Amyris,Energy and Utilities,Biofuels,151,United States
Anadolu Medical Center,Healthcare and Pharmaceuticals,Health Tourism,70,Turkey
Analog Devices,Manufacturing,Semiconductor Manufacturing,151,United States
Analog Devices,Technology,Semiconductors,151,United States
Analogic Corporation,Healthcare and Pharmaceuticals,Medical Imaging,151,United States
Analysis Group,Professional Services,Economic Consulting,151,United States
Analysys Mason,Telecommunications and ICT,Telecom Consulting,115,United Kingdom
Anaplan,Technology,Enterprise Software,151,United States
Anbernic,Technology,Gaming Consoles,98,China
Andersons Inc.,Agriculture,Crop Production,151,United States
Andersons Trading,Agriculture,Agribusiness & Commodity Trading,151,United States
Andreessen Horowitz,Banking & Financial Services,Venture Capital,151,United States
Andretti Autosport,Automobile,Motorsports,151,United States
Andritz Group,Energy and Utilities,Power Plant Engineering,116,Austria
Andritz Hydro,Energy and Utilities,Hydropower,116,Austria
Anheuser-Busch InBev,Food and Beverage,Alcoholic Beverages,117,Belgium
Anheuser-Busch InBev,Manufacturing,Beverage Production,117,Belgium
Anhui Conch Cement,Manufacturing,Building Materials,98,China
Anhui Conch Cement,Construction and Engineering,Construction Materials,98,China
Animal Friends,Insurance,Pet Insurance,115,United Kingdom
Animates,Retail,Pet Supplies,186,New Zealand
AnkerMake (Anker),Technology,3D Printing,98,China
Annapurna Pictures,Media and Entertainment,Film Production,151,United States
Annie's Homegrown (General Mills),Agriculture,Organic Farming,151,United States
Ansaldo Nucleare,Construction and Engineering,Demolition & Decommissioning,140,Italy
Ansteel Group,Manufacturing,Steel & Metal Products,98,China
Ant Group,Banking & Financial Services,FinTech,98,China
Anta Sports,Manufacturing,Apparel & Footwear,98,China
Antea Group,Professional Services,Environmental Consulting,151,United States
Anthem,Insurance,Health Insurance,151,United States
Anthem,Healthcare and Pharmaceuticals,Health Insurance,151,United States
Antonov,Aerospace and Defense,Commercial Aircraft Manufacturing,134,Ukraine
Aoba Japan International School,Education,K-12 Education (Private Schools),100,Japan
Aon,Insurance,Brokerage Networks,115,United Kingdom
Aon Hewitt,Professional Services,Human Resources Consulting,115,United Kingdom
Aon Securities,Insurance,Catastrophe Bonds,115,United Kingdom
Apache Software Foundation,Technology,Open-Source Platforms,151,United States
Apex.AI,Automobile,Automotive Software,151,United States
Aphena Pharma Solutions,Healthcare and Pharmaceuticals,Generic Drugs,151,United States
Apollo Global Management,Banking & Financial Services,Private Equity,151,United States
Apollo Hospitals,Healthcare and Pharmaceuticals,Hospital Management,81,India
Apollo Hospitals,Healthcare and Pharmaceuticals,Health Tourism,81,India
Apollo Tyres,Automobile,Tire Manufacturing,81,India
Apollo Tyres Synthetic Rubber,Chemicals,Synthetic Rubber,81,India
AppFolio,Real Estate,Property Management,151,United States
AppHarvest,Agriculture,Sustainable Agriculture,151,United States
Appaloosa Management,Banking & Financial Services,Hedge Funds,151,United States
Apple,Technology,Computer Peripherals,151,United States
Apple,Healthcare and Pharmaceuticals,Wearable Health Tech,151,United States
Apple (macOS/iOS),Technology,Operating Systems,151,United States
Apple Education,Education,EdTech Hardware & Software,151,United States
Apple HomeKit,Real Estate,Smart Home Tech,151,United States
Apple Podcasts,Media and Entertainment,Podcasting,151,United States
Apple TV+,Media and Entertainment,Video Streaming,151,United States
Apple Watch,Technology,Wearable Tech,151,United States
Applebee's (Dine Brands),Travel and Tourism,Restaurant Chains (Tourist-Focused),151,United States
Applegate Farms (Hormel),Agriculture,Organic Farming,151,United States
Applied Materials,Technology,Semiconductors,151,United States
ApplyBoard,Education,Educational Consulting,150,Canada
Appraisal Institute,Real Estate,Property Valuation,151,United States
Apprenticeship.gov,Education,Vocational Training,151,United States
Aptamil (Danone),Food and Beverage,Baby Food,118,France
Aquafed,Energy and Utilities,Water Utilities,118,France
Arabtec Holding,Construction and Engineering,Commercial Construction,71,United Arab Emirates
Aramark,Real Estate,Facility Management,151,United States
Aramark Corporation,Food and Beverage,Food Service & Restaurants,151,United States
Aramark Facility Services,Construction and Engineering,Building Maintenance,151,United States
Aramex,Transportation and Logistics,Courier & Express Delivery,71,United Arab Emirates
Arbol,Insurance,Parametric Insurance,151,United States
Arbor Scientific,Education,STEM Education,151,United States
ArborBridge,Education,Test Preparation Services,151,United States
Arcadia,Healthcare and Pharmaceuticals,Health Analytics,151,United States
Arcadis,Professional Services,Engineering Consulting,123,Netherlands
Arcadis Environmental,Construction and Engineering,Environmental Engineering,123,Netherlands
Arcadis Gen,Professional Services,Environmental Consulting,123,Netherlands
Arcadis NV,Construction and Engineering,Engineering Design,123,Netherlands
Arcadis Project Management,Construction and Engineering,Project Management,123,Netherlands
Arcadis Sustainability,Construction and Engineering,Green Building Consulting,123,Netherlands
Arcadis Urban Development,Construction and Engineering,Urban Planning,123,Netherlands
ArcelorMittal,Manufacturing,Steel & Metal Products,121,Luxembourg
ArcelorMittal Construction,Construction and Engineering,Construction Materials,121,Luxembourg
Arch Capital,Insurance,Reinsurance,199,Bermuda
Arch Capital,Insurance,Liability Insurance,199,Bermuda
Arch Linux,Technology,Operating Systems,150,Canada
Archer Daniels Midland,Manufacturing,Food Processing,151,United States
Archer Daniels Midland Food Additives,Chemicals,Food Additives,151,United States
Archer Daniels Midland Health,Food and Beverage,Health & Functional Foods,151,United States
Archer Daniels Midland Processing,Agriculture,Food Processing (Agricultural Output),151,United States
Archer Daniels Midland Trading,Agriculture,Agribusiness & Commodity Trading,151,United States
Archroma,Chemicals,Dyes & Pigments,124,Switzerland
Archroma Textile Specialties,Chemicals,Textile Chemicals,124,Switzerland
Arcosa Inc.,Construction and Engineering,Construction Services,151,United States
Arctic Cat,Automobile,Off-Road Vehicles,151,United States
Ardent Mills,Agriculture,Agricultural Logistics & Storage,151,United States
Ardent Mills,Food and Beverage,Grain & Cereal Products,151,United States
Ardex Group,Chemicals,Construction Chemicals,119,Germany
Arduino Education,Education,STEM Education,140,Italy
Argenx,Healthcare and Pharmaceuticals,Biopharmaceuticals,123,Netherlands
Argo AI (Ford/VW),Automobile,Automotive AI,151,United States
Argo AI (Ford/VW),Automobile,Autonomous Driving Tech,151,United States
Argo Blockchain,Technology,Blockchain Hardware,115,United Kingdom
Argo Group,Insurance,Liability Insurance,199,Bermuda
Argo Group,Insurance,Cyber Insurance,199,Bermuda
Argon & Co,Professional Services,Logistics & Supply Chain Consulting,115,United Kingdom
Arianespace,Aerospace and Defense,Space Launch Services,118,France
Arista Networks,Telecommunications and ICT,Enterprise Networking,151,United States
Arkema Group (Bostik),Chemicals,Adhesives & Sealants,118,France
Arla Foods,Agriculture,Dairy Farming,106,Denmark
Arla Foods,Food and Beverage,Dairy Products,106,Denmark
Arla Foods amba,Agriculture,Agricultural Cooperatives,106,Denmark
Arlanxeo (Saudi Aramco),Chemicals,Synthetic Rubber,123,Netherlands
Arlo Technologies,Real Estate,Smart Home Tech,151,United States
Armacell,Energy and Utilities,Energy Efficiency,119,Germany
Armanino,Professional Services,Accounting & Audit,151,United States
Arquus,Aerospace and Defense,Military Vehicles & Tanks,118,France
Arris International (CommScope),Telecommunications and ICT,Telecom Equipment,151,United States
Arriva,Transportation and Logistics,Public Bus Transport,115,United Kingdom
Arriva Bus,Travel and Tourism,Transportation Services (Buses/Shuttles),115,United Kingdom
Arrival,Automobile,Electric Vehicles,115,United Kingdom
Arsenal JSCo,Aerospace and Defense,Weapons & Ammunition,126,Bulgaria
Arthur D. Little,Professional Services,Management Consulting,118,France
Arthur D. Little,Telecommunications and ICT,Telecom Consulting,115,United Kingdom
Arthur J. Gallagher,Insurance,Brokerage Networks,151,United States
Articulate,Education,Corporate Training,151,United States
Artis Senior Living,Real Estate,Senior Living Facilities,151,United States
Artist Company,Media and Entertainment,Talent Agencies,100,Japan
Arup Group,Construction and Engineering,Engineering Design,115,United Kingdom
Arup Urban Design,Construction and Engineering,Urban Planning,115,United Kingdom
Arval BNP Paribas Group,Transportation and Logistics,Vehicle Leasing & Rental,118,France
Arvind Limited,Manufacturing,Textile Manufacturing,81,India
Aryzta AG,Food and Beverage,Bakery & Confectionery,124,Switzerland
Aryzta Frozen Bakery,Food and Beverage,Frozen Foods,124,Switzerland
Asahi Group Holdings,Manufacturing,Beverage Production,100,Japan
Asahi Group Holdings,Food and Beverage,Alcoholic Beverages,100,Japan
Asahi Soft Drinks,Food and Beverage,Soft Drinks,100,Japan
Asatsu-DK,Professional Services,Marketing & Advertising,100,Japan
Aselsan,Aerospace and Defense,Defense Electronics,70,Turkey
Asensus Surgical,Healthcare and Pharmaceuticals,Medical Robotics,151,United States
Ashford Designer Outlet,Retail,Outlet Malls,115,United Kingdom
Ashland Adhesives,Chemicals,Adhesives & Sealants,151,United States
Ashland Food Ingredients,Chemicals,Food Additives,151,United States
Ashland Global Holdings,Chemicals,Specialty Chemicals,151,United States
Ashland Personal Care,Chemicals,Cosmetic Chemicals,151,United States
Ashley Furniture,Retail,Furniture Outlets,151,United States
Ashley Furniture Industries,Manufacturing,Furniture Manufacturing,151,United States
Ashok Leyland,Automobile,Commercial Trucks,81,India
Ashok Leyland Defence,Aerospace and Defense,Military Vehicles & Tanks,81,India
Ashoka Education,Education,Educational Nonprofits,151,United States
Ashurst,Real Estate,Real Estate Law,115,United Kingdom
Asia Cement Corporation,Manufacturing,Building Materials,105,Taiwan
Asia Cement Corporation,Construction and Engineering,Construction Materials,105,Taiwan
AsiaSat,Aerospace and Defense,Satellite Services,99,Hong Kong
Asian Heart Institute,Healthcare and Pharmaceuticals,Health Tourism,81,India
Asian Paints,Chemicals,Paints & Coatings,81,India
Asiana Cargo,Transportation and Logistics,Air Cargo,104,South Korea
Asics,Retail,Sporting Goods,100,Japan
Asklepios Kliniken,Healthcare and Pharmaceuticals,Hospital Management,119,Germany
Asklepios Kliniken,Healthcare and Pharmaceuticals,Health Tourism,119,Germany
Aspen API,Chemicals,Pharmaceutical Chemicals,54,South Africa
Assignar,Construction and Engineering,Construction Software,151,United States
Associa,Real Estate,Property Management,151,United States
Associated British Foods (British Sugar),Food and Beverage,Sugar & Sweeteners,115,United Kingdom
Associated Milk Producers Inc (AMPI),Agriculture,Agricultural Cooperatives,151,United States
Associated Press (AP),Media and Entertainment,News Agencies,151,United States
AssuredPartners,Insurance,Brokerage Networks,151,United States
Assurity,Insurance,Disability Insurance,151,United States
Astellas Pharma,Manufacturing,Pharmaceutical Manufacturing,100,Japan
Aston Martin,Automobile,Luxury Vehicles,115,United Kingdom
Astra,Aerospace and Defense,Space Launch Services,151,United States
AstraZeneca,Healthcare and Pharmaceuticals,Vaccines,115,United Kingdom
AstraZeneca,Manufacturing,Pharmaceutical Manufacturing,115,United Kingdom
Astranis,Technology,Satellite Tech,151,United States
Asurion,Technology,Tech Repair Services,151,United States
Asus,Technology,Computer Peripherals,105,Taiwan
At-Bay,Insurance,Cyber Insurance,151,United States
Atalian Global Services,Real Estate,Facility Management,118,France
Atari,Technology,Gaming Consoles,151,United States
