id,name,country_id,country_name
12959,T-L Irrigation,151,United States
12960,Tönnies Group,119,Germany
12961,Topcon Agriculture,100,Japan
12962,Tractor and Equipment Company,151,United States
12963,The Sainsbury Laboratory,115,United Kingdom
12964,Tyson Foods,151,United States
12965,Tyson Foods,151,United States
12966,UBS Farmland Investors,124,Switzerland
12967,Unilever,115,United Kingdom
12968,UPL Limited,81,India
12969,Uralkali,132,Russia
12970,Viterra Grain Handling,150,Canada
12971,Westchester Group Investment Management,151,United States
12972,Whole Foods Market (Amazon),151,United States
12973,Wageningen University & Research,123,Netherlands
12974,Yili Group,98,China
12975,Zen-Noh Grain Corporation,100,Japan
12976,Zen-Noh (National Federation of Agricultural Co-op),100,Japan
12977,Zen-Noh Grain Logistics,100,Japan
12978,Organic Valley,151,United States
12979,KYMCO,105,Taiwan
12980,Continental AG,119,Germany
12981,Suzuki Motorcycles,100,Japan
12982,Scania AB,114,Sweden
12983,Schaeffler Group,119,Germany
12984,Isuzu Motors,100,Japan
12985,Zongshen Industrial Group,98,China
12986,Lear Corporation,151,United States
12987,Yamaha Motor Co.,100,Japan
12988,Loncin Motor,98,China
12989,Kawasaki Heavy Industries,100,Japan
12990,BMW Group,119,Germany
12991,Suzuki Motor Corporation,100,Japan
12992,Piaggio Group,140,Italy
12993,Hyundai Mobis,104,South Korea
12994,Great Wall Motor,98,China
12995,Honda Motorcycles,100,Japan
12996,Mobileye (Intel),61,Israel
12997,Mobileye (Intel),61,Israel
12998,AImotive,151,United States
12999,Alfen,123,Netherlands
13000,Baidu Apollo,98,China
13001,ARB Corporation,185,Australia
13002,Arctic Cat,151,United States
13003,Arrival,115,United Kingdom
13004,Aurora Innovation,151,United States
13005,Autonomy,151,United States
13006,Beam Global,151,United States
13007,BlackBerry QNX,150,Canada
13008,Bolt,107,Estonia
13009,C2A Security,61,Israel
13010,Cabify,148,Spain
13011,Can-Am (BRP),150,Canada
13012,Canepa Motorsports,151,United States
13013,Canoo,151,United States
13014,Canoo,151,United States
13015,McLaren Automotive,115,United Kingdom
13016,ChargeFox,185,Australia
13017,Classic Coachworks,151,United States
13018,Cooper Tire & Rubber,151,United States
13019,Elmo,115,United Kingdom
13020,Svolt Energy,98,China
13021,Xpeng Motors,98,China
13022,Envision AESC,100,Japan
13023,EVBox,123,Netherlands
13024,Wayne Carini Restoration,151,United States
13025,Factorial Energy,151,United States
13026,Fiskens,115,United Kingdom
13027,Fisker Inc.,151,United States
13028,Five AI,115,United Kingdom
13029,Five AI,115,United Kingdom
13030,Ford Motor Components,151,United States
13031,Free Now (BMW/Daimler),119,Germany
13032,Mytaxi (Free Now),119,Germany
13033,Cruise (GM),151,United States
13034,Changan Automobile,98,China
13035,Honda Motor Co.,100,Japan
13036,Sumitomo Electric,100,Japan
13037,Toyota Motor Corporation,100,Japan
13038,Mercedes-Benz Group,119,Germany
13039,INRIX,151,United States
13040,Inseego,151,United States
13041,Intellicar Telematics,151,United States
13042,Ionity (BMW/Daimler/Ford/VW),119,Germany
13043,KAMAZ,132,Russia
13044,KeepTruckin,151,United States
13045,Lightyear,123,Netherlands
13046,Linxio,185,Australia
13047,Lordstown Motors,151,United States
13048,May Mobility,151,United States
13049,Mojio,150,Canada
13050,Motional (Hyundai/Aptiv),151,United States
13051,ABB E-mobility,124,Switzerland
13052,Siemens eMobility,119,Germany
13053,Northvolt,114,Sweden
13054,Nuro,151,United States
13055,Onto,115,United Kingdom
13056,Oxbotica,115,United Kingdom
13057,Paul Russell and Company,151,United States
13058,Pod Point,115,United Kingdom
13059,Redline Restorations,151,United States
13060,Renault Trucks,118,France
13061,Revology Cars,151,United States
13062,Via Transportation,151,United States
13063,Scoot Networks,151,United States
13064,Segway Powersports,151,United States
13065,Singer Vehicle Design,151,United States
13066,Swish,151,United States
13067,Yandex.Taxi,132,Russia
13068,Beat (Daimler),139,Greece
13069,Tomcar,185,Australia
13070,Toyota Gazoo Racing,100,Japan
13071,Trimble Transportation,151,United States
13072,Trimble Transportation,151,United States
13073,Turo,151,United States
13074,Upstream Security,61,Israel
13075,VinFast,97,Vietnam
13076,Waymo (Alphabet),151,United States
13077,Waymo (Alphabet),151,United States
13078,Le Mans 24 Hours,118,France
13079,ACE Rent a Car,151,United States
13080,Acura (Honda),100,Japan
13081,Adient,151,United States
13082,Advantage Rent a Car,151,United States
13083,AEye,151,United States
13084,Airbiquity,151,United States
13085,AirIQ,150,Canada
13086,Aisin Seiki Co.,100,Japan
13087,Alamo Rent a Car,151,United States
13088,Alfa Romeo,140,Italy
13089,Andretti Autosport,151,United States
13090,Apex.AI,151,United States
13091,Apollo Tyres,81,India
13092,APTIV,115,United Kingdom
13093,Argo AI (Ford/VW),151,United States
13094,Argo AI (Ford/VW),151,United States
13095,Ashok Leyland,81,India
13096,Aston Martin,115,United Kingdom
13097,Automile,114,Sweden
13098,Avis Budget Group,151,United States
13099,Azuga,151,United States
13100,Azuga,151,United States
13101,Bajaj Auto,81,India
13102,Battery Resourcers,151,United States
13103,Bentley Motors,115,United Kingdom
13104,Blablacar,118,France
13105,Blink Charging,151,United States
13106,Blinker,151,United States
13107,Access by BMW,119,Germany
13108,BMW Motorrad,119,Germany
13109,BorgWarner,151,United States
13110,Bosch,119,Germany
13111,BP Pulse,115,United Kingdom
13112,Bridgestone,100,Japan
13113,Bugatti Automobiles,118,France
13114,BYD Auto,98,China
13115,BYD Battery,98,China
13116,Byton,98,China
13117,Cadillac (GM),151,United States
13118,Book by Cadillac,151,United States
13119,CalAmp,151,United States
13120,Canvas (Ford),151,United States
13121,Careem (Uber),71,United Arab Emirates
13122,Carma,151,United States
13123,Carmera,151,United States
13124,Carota,98,China
13125,CATL,98,China
13126,CEAT Tyres,81,India
13127,CFMOTO,98,China
13128,ChargePoint,151,United States
13129,Chevin Fleet Solutions,115,United Kingdom
13130,Classic Motor Cars,115,United Kingdom
13131,Classic Restorations,151,United States
13132,ClearPathGPS,151,United States
13133,Cluno,119,Germany
13134,Cognata,61,Israel
13135,Cognata,61,Israel
13136,Continental Automotive,119,Germany
13137,Continental Tires,119,Germany
13138,Cheng Shin Rubber (Maxxis),105,Taiwan
13139,Daimler Truck AG,119,Germany
13140,Danlaw Inc.,151,United States
13141,DeepRoute.ai,98,China
13142,DeepRoute.ai,98,China
13143,Denso Corporation,100,Japan
13144,DiDi Autonomous Driving,98,China
13145,Didi Chuxing,98,China
13146,Dollar Rent A Car,151,United States
13147,Drover,115,United Kingdom
13148,Ducati,140,Italy
13149,Einride,114,Sweden
13150,Electric Motion,118,France
13151,Electrify America,151,United States
13152,Electrovaya,150,Canada
13153,Elektrobit,119,Germany
13154,Energica Motor Company,140,Italy
13155,Enterprise Holdings,151,United States
13156,ETAS (Bosch),119,Germany
13157,Europcar Mobility Group,118,France
13158,EVgo,151,United States
13159,Excelfore,151,United States
13160,Fair,151,United States
13161,Falken Tire (Sumitomo),100,Japan
13162,Farasis Energy,98,China
13163,Faurecia,118,France
13164,FAW Jiefang,98,China
13165,Ferrari,140,Italy
13166,Scuderia Ferrari,140,Italy
13167,Faraday Future,151,United States
13168,Fédération Internationale de l'Automobile (FIA),118,France
13169,The Finest Automobile Restorations,151,United States
13170,Firefly Car Rental,151,United States
13171,Fleet Complete,150,Canada
13172,Fleetio,151,United States
13173,Fleetio,151,United States
13174,FlexDrive,151,United States
13175,Ford Motor Company,151,United States
13176,Ford Bronco,151,United States
13177,Foretellix,61,Israel
13178,Foretellix,61,Israel
13179,Formula 1 Group,115,United Kingdom
13180,Fox Rent A Car,151,United States
13181,Chip Ganassi Racing,151,United States
13182,Geely Auto Group,98,China
13183,Genesis Motor,104,South Korea
13184,Geotab,150,Canada
13185,Geotab,150,Canada
13186,Drivy (Getaround),118,France
13187,Gett,115,United Kingdom
13188,Juno (Gett),151,United States
13189,Green Hills Software,151,United States
13190,Giti Tire,94,Singapore
13191,Suzuki Jimny,100,Japan
13192,General Motors,151,United States
13193,Gojek,89,Indonesia
13194,Goodyear Tire & Rubber,151,United States
13195,GPS Insight,151,United States
13196,GPS Trackit,151,United States
13197,Grab,94,Singapore
13198,Graber Automotive,124,Switzerland
13199,Greenlots (Shell),151,United States
13200,Green Motion,115,United Kingdom
13201,The Guild of Automotive Restorers,150,Canada
13202,Hankook Tire,104,South Korea
13203,Harley-Davidson,151,United States
13204,Red Bend Software (Harman),151,United States
13205,Harman Connected Services,151,United States
13206,Helm.ai,151,United States
13207,Hendrick Motorsports,151,United States
13208,Hero MotoCorp,81,India
13209,Hertz Global Holdings,151,United States
13210,Hino Motors,100,Japan
13211,Hisun Motors,151,United States
13212,HyreCar,151,United States
13213,Hyundai Motor Group,104,South Korea
13214,Icon Derelicts,151,United States
13215,InDriver,151,United States
13216,IndyCar Series,151,United States
13217,INECOMPANY,119,Germany
13218,Infiniti (Nissan),100,Japan
13219,IVECO,140,Italy
13220,Jaguar Land Rover,115,United Kingdom
13221,Jeep (Stellantis),151,United States
13222,JTEKT Corporation,100,Japan
13223,Kenworth,151,United States
13224,KTM AG,116,Austria
13225,Lamborghini,140,Italy
13226,Land Rover,115,United Kingdom
13227,Leclanché,124,Switzerland
13228,Level One Restorations,151,United States
13229,Lexus (Toyota),100,Japan
13230,LG Energy Solution,104,South Korea
13231,Li Auto,98,China
13232,Localiza,175,Brazil
13233,Lotus Cars,115,United Kingdom
13234,Lucid Motors,151,United States
13235,Lyft,151,United States
13236,Mack Trucks,151,United States
13237,Magna International,150,Canada
13238,Mahindra Thar,81,India
13239,Mahindra Electric,81,India
13240,MAHLE GmbH,119,Germany
13241,MAN Truck & Bus,119,Germany
13242,Maserati,140,Italy
13243,Maxxis International,105,Taiwan
13244,Mazda Motor Corporation,100,Japan
13245,McLaren Racing,115,United Kingdom
13246,Mercedes-AMG Petronas F1 Team,119,Germany
13247,Mercedes-Benz G-Class,119,Germany
13248,Mercedes-Benz Collection,119,Germany
13249,Maybach (Mercedes-Benz),119,Germany
13250,Michelin,118,France
13251,Microvast,151,United States
13252,Mix Telematics,54,South Africa
13253,Mix Telematics,54,South Africa
13254,MotoGP,148,Spain
13255,MRF Tyres,81,India
13256,NASCAR,151,United States
13257,National Car Rental,151,United States
13258,Navistar International,151,United States
13259,Nexen Tire,104,South Korea
13260,NIO,98,China
13261,Nissan Motor Co.,100,Japan
13262,Nokian Tyres,108,Finland
13263,NVIDIA Automotive,151,United States
13264,Octo Telematics,140,Italy
13265,Ola Cabs,81,India
13266,Omnitracs,151,United States
13267,ORA (Great Wall),98,China
13268,PACCAR Inc.,151,United States
13269,Pagani Automobili,140,Italy
13270,Panasonic Energy,100,Japan
13271,Perceptive Automata,151,United States
13272,Perceptive Automata,151,United States
13273,Peterbilt,151,United States
13274,Phantom AI,151,United States
13275,Pirelli & C.,140,Italy
13276,Plus,151,United States
13277,Plus.ai,151,United States
13278,Polaris Industries,151,United States
13279,Polestar,114,Sweden
13280,Polestar,114,Sweden
13281,Pony.ai,151,United States
13282,Porsche Motorsport,119,Germany
13283,Porsche Drive,119,Germany
13284,ProLogium Technology,105,Taiwan
13285,Proton Holdings,91,Malaysia
13286,QJ Motor,98,China
13287,QuantumScape,151,United States
13288,Recogni,151,United States
13289,Red Bull Racing,116,Austria
13290,Renault Group,118,France
13291,Rivian,151,United States
13292,RM Restorations,150,Canada
13293,Rolls-Royce Motor Cars,115,United Kingdom
13294,Roush Fenway Racing,151,United States
13295,Royal Enfield,81,India
13296,SAIC Motor,98,China
13297,Samsara,151,United States
13298,Samsung SDI,104,South Korea
13299,Scope Technology,185,Australia
13300,Seoul Robotics,104,South Korea
13301,Seres,151,United States
13302,Shacman,98,China
13303,Shell Recharge,123,Netherlands
13304,Sibros,151,United States
13305,Sixt SE,119,Germany
13306,SK Innovation,104,South Korea
13307,Solid Power,151,United States
13308,Spireon,151,United States
13309,Sumitomo Rubber Industries,100,Japan
13310,Stellantis,123,Netherlands
13311,Steves Auto Restorations,151,United States
13312,Subaru Corporation,100,Japan
13313,Tata Motors,81,India
13314,Tata Motors CV,81,India
13315,Team Penske,151,United States
13316,Teletrac Navman,151,United States
13317,Teletrac Navman,151,United States
13318,Tesla,151,United States
13319,Tesla Supercharger,151,United States
13320,DeepScale (Tesla),151,United States
13321,Thornley Kelham,115,United Kingdom
13322,Thrifty Car Rental,151,United States
13323,TomTom Telematics,123,Netherlands
13324,TomTom Telematics,123,Netherlands
13325,Carrozzeria Touring Superleggera,140,Italy
13326,Toyota Land Cruiser,100,Japan
13327,Toyo Tire Corporation,100,Japan
13328,Traton Group (VW),119,Germany
13329,Triumph Motorcycles,115,United Kingdom
13330,TTTech Auto,116,Austria
13331,TuSimple,151,United States
13332,TVS Motor Company,81,India
13333,Uber,151,United States
13334,U-Save Car & Truck Rental,151,United States
13335,Valeo,118,France
13336,Valmet Automotive,108,Finland
13337,Vector Informatik,119,Germany
13338,Verizon Connect,151,United States
13339,Verizon Connect,151,United States
13340,Volkswagen Group,119,Germany
13341,Volta Charging,151,United States
13342,Care by Volvo,114,Sweden
13343,Volvo Group,114,Sweden
13344,Wallbox,148,Spain
13345,Webasto Charging Systems,119,Germany
13346,Webfleet Solutions,123,Netherlands
13347,WeRide,98,China
13348,Wind River Systems,151,United States
13349,World Rally Championship (WRC),118,France
13350,Yazaki Corporation,100,Japan
13351,Yokohama Rubber,100,Japan
13352,Zero Motorcycles,151,United States
13353,ZF Friedrichshafen,119,Germany
13354,Zipcar Flex,151,United States
13355,Zoox (Amazon),151,United States
13356,China Chengxin,98,China
13357,S&P Global Ratings,151,United States
13358,DBRS Morningstar,150,Canada
13359,Scope Ratings,119,Germany
13360,Fitch Ratings,151,United States
13361,Moody's Investors Service,151,United States
13362,Andreessen Horowitz,151,United States
13363,Academy Mortgage,151,United States
13364,Admiral Markets,107,Estonia
13365,Alpari,132,Russia
13366,Benchmark,151,United States
13367,Bitso,157,Mexico
13368,Compartamos Banco,157,Mexico
13369,CrossCountry Mortgage,151,United States
13370,Crypto.com,99,Hong Kong
13371,Endeavor Microfinance,151,United States
13372,Shanghai Stock Exchange,98,China
13373,Fairway Independent Mortgage,151,United States
13374,FBS,58,Cyprus
13375,FINCA Impact Finance,151,United States
13376,First Round Capital,151,United States
13377,Founders Fund,151,United States
13378,National Pension Service Korea,104,South Korea
13379,Korea Exchange,104,South Korea
13380,WePay,151,United States
13381,Greylock Partners,151,United States
13382,Homepoint Financial,151,United States
13383,HR Ratings,157,Mexico
13384,Index Ventures,115,United Kingdom
13385,Lightspeed Venture Partners,151,United States
13386,Movement Mortgage,151,United States
13387,Nubank,175,Brazil
13388,Opportunity International,185,Australia
13389,PayU,123,Netherlands
13390,Pepperstone,185,Australia
13391,Plaid,151,United States
13392,Vanguard Retirement,151,United States
13393,Ripple,151,United States
13394,Robinhood,151,United States
13395,Square,151,United States
13396,Square,151,United States
13397,Stripe,151,United States
13398,Stripe,151,United States
13399,Upbit,104,South Korea
13400,WazirX,81,India
13401,BNP Paribas Wealth Mgmt,118,France
13402,TransferWise (Wise),115,United Kingdom
13403,2Checkout (Verifone),151,United States
13404,ABN AMRO Trade Finance,123,Netherlands
